segment_id,project,module,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,any_smell
P-B_R05606,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05607,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05608,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05609,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05610,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05611,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05612,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05613,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05614,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05615,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05616,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05617,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05618,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05619,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05620,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05621,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05622,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05623,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05624,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05625,P-B,IS,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R05626,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05627,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05628,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05629,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05630,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05631,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05632,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05633,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05634,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05635,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05636,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05637,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05638,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05639,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05640,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05641,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05642,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05643,P-B,IS,0,0,0,0,0,0,0,1,1,0,0,1
P-B_R05644,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05645,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05646,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05647,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05648,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05649,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05650,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05651,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05652,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05653,P-B,IS,0,0,0,0,0,0,0,1,0,0,0,1
P-B_R05654,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05655,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05656,P-B,IS,0,0,0,0,0,0,0,1,0,1,0,1
P-B_R05657,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05658,P-B,IS,0,0,0,0,0,0,0,0,0,1,0,1
P-B_R05659,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05660,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05661,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05662,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05663,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05664,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05665,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05666,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05667,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05668,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05669,P-B,IS,0,1,0,1,0,0,0,1,0,1,0,1
P-B_R05670,P-B,IS,0,1,0,0,0,0,0,1,0,1,0,1
P-B_R05671,P-B,IS,0,0,0,0,0,0,0,1,0,1,0,1
P-B_R05672,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05673,P-B,IS,0,1,0,0,1,0,0,0,0,0,0,1
P-B_R05674,P-B,IS,0,1,0,1,0,0,0,0,0,0,0,1
P-B_R05675,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05676,P-B,IS,0,1,0,1,0,1,0,0,0,0,0,1
P-B_R05677,P-B,IS,0,1,1,0,1,1,0,0,0,0,0,1
P-B_R05678,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05679,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05680,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05681,P-B,IS,0,0,0,0,0,0,1,0,1,0,0,1
P-B_R05682,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05683,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05684,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05685,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05686,P-B,IS,0,0,0,1,1,0,0,0,1,0,0,1
P-B_R05687,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05688,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05689,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05690,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05691,P-B,IS,0,0,0,0,0,0,0,0,1,0,1,1
P-B_R05692,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05693,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05694,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05695,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05696,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05697,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05698,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05699,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05700,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05701,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05702,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05703,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05704,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05705,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05706,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05707,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05708,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05709,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05710,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05711,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05712,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05713,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05714,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05715,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05716,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05717,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05718,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05719,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05720,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05721,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05722,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05723,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05724,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05725,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05726,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05727,P-B,IS,0,1,1,1,1,0,0,0,1,0,1,1
P-B_R05728,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05729,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05730,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05731,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05732,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05733,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05734,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05735,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05736,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05737,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05738,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05739,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05740,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05741,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05742,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05743,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05744,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05745,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05746,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05747,P-B,IS,0,1,1,1,0,0,0,0,1,0,0,1
P-B_R05748,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05749,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05750,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05751,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05752,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05753,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05754,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05755,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05756,P-B,IS,0,1,1,0,0,1,0,0,1,0,0,1
P-B_R05757,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05758,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05759,P-B,IS,0,1,0,0,1,0,0,0,1,0,1,1
P-B_R05760,P-B,IS,0,0,0,0,0,0,1,0,1,0,1,1
P-B_R05761,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05762,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05763,P-B,IS,0,1,1,0,0,1,1,0,1,0,0,1
P-B_R05764,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05765,P-B,IS,0,1,1,0,0,0,0,0,1,0,0,1
P-B_R05766,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05767,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05768,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05769,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05770,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05771,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05772,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05773,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05774,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05775,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05776,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05777,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05778,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05779,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05780,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05781,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05782,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05783,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05784,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05785,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05786,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05787,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05788,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05789,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05790,P-B,IS,0,1,1,0,1,0,0,1,0,0,0,1
P-B_R05791,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05792,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05793,P-B,IS,0,1,1,0,1,0,0,1,0,0,0,1
P-B_R05794,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05795,P-B,IS,0,1,1,0,1,1,1,0,1,0,0,1
P-B_R05796,P-B,IS,0,1,1,0,0,0,0,1,1,0,0,1
P-B_R05797,P-B,IS,0,1,0,0,0,0,0,1,1,0,0,1
P-B_R05798,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05799,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05800,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05801,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05802,P-B,IS,0,1,1,1,1,0,0,0,0,0,0,1
P-B_R05803,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05804,P-B,IS,0,1,0,0,0,0,0,1,1,0,0,1
P-B_R05805,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05806,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05807,P-B,IS,0,1,1,0,1,0,0,1,0,0,0,1
P-B_R05808,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05809,P-B,IS,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R05810,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05811,P-B,IS,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R05812,P-B,IS,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R05813,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05814,P-B,IS,0,1,1,1,1,0,0,1,0,0,0,1
P-B_R05815,P-B,IS,0,1,1,0,1,0,0,1,0,0,0,1
P-B_R05816,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05817,P-B,IS,0,1,1,0,1,0,0,1,0,0,0,1
P-B_R05818,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05819,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05820,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05821,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05822,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05823,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05824,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05825,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05826,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05827,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05828,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05829,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05830,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05831,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05832,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05833,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05834,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05835,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05836,P-B,IS,0,1,1,0,1,0,0,0,1,0,1,1
P-B_R05837,P-B,IS,0,1,1,0,1,0,1,0,1,0,0,1
P-B_R05838,P-B,IS,0,0,0,1,1,0,0,0,1,0,0,1
P-B_R05839,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05840,P-B,IS,0,1,1,0,0,0,0,1,0,0,0,1
P-B_R05841,P-B,IS,0,1,0,0,0,0,0,0,0,0,1,1
P-B_R05842,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05843,P-B,IS,0,1,1,0,0,1,0,0,1,0,0,1
P-B_R05844,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05845,P-B,IS,0,1,0,0,0,0,0,0,1,0,0,1
P-B_R05846,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05847,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05848,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05849,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05850,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05851,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05852,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05853,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05854,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05855,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05856,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05857,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05858,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05859,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05860,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05861,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05862,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05863,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05864,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05865,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05866,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05867,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05868,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05869,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05870,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05871,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05872,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05873,P-B,IS,0,0,0,0,0,1,1,0,1,0,0,1
P-B_R05874,P-B,IS,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R05875,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05876,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05877,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05878,P-B,IS,0,1,0,0,0,0,0,1,0,0,0,1
P-B_R05879,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05880,P-B,IS,0,0,0,1,0,1,0,0,1,0,0,1
P-B_R05881,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05882,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05883,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05884,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05885,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05886,P-B,IS,0,0,0,0,0,0,1,0,0,0,0,1
P-B_R05887,P-B,IS,0,0,0,1,1,1,0,0,0,0,0,1
P-B_R05888,P-B,IS,0,1,0,0,0,0,0,0,0,0,0,1
P-B_R05889,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05890,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05891,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05892,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05893,P-B,IS,0,1,1,0,0,0,1,0,0,0,0,1
P-B_R05894,P-B,IS,0,1,1,0,0,1,1,0,0,0,0,1
P-B_R05895,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05896,P-B,IS,0,0,0,0,0,0,0,0,0,0,0,0
P-B_R05897,P-B,IS,0,1,1,0,1,1,0,0,0,0,1,1
P-B_R05898,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05899,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05900,P-B,IS,0,1,0,0,0,0,0,0,1,0,0,1
P-B_R05901,P-B,IS,0,1,1,1,1,0,0,0,0,0,0,1
P-B_R05902,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05903,P-B,IS,0,1,1,0,0,1,0,0,0,0,0,1
P-B_R05904,P-B,IS,0,1,1,0,0,1,1,0,0,0,1,1
P-B_R05905,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05906,P-B,IS,0,0,0,0,0,0,0,0,1,0,0,1
P-B_R05907,P-B,IS,0,1,1,0,0,0,0,0,0,0,0,1
P-B_R05908,P-B,IS,0,1,0,0,1,0,0,0,0,0,0,1
P-B_R05909,P-B,IS,0,1,1,0,0,1,0,0,1,0,0,1
P-B_R05910,P-B,IS,0,0,0,0,0,1,0,0,0,0,0,1
P-B_R05911,P-B,IS,0,1,1,0,0,0,0,0,1,0,1,1
P-B_R05912,P-B,IS,0,1,1,0,0,1,1,0,1,0,0,1
P-B_R05913,P-B,IS,0,1,1,0,1,0,0,0,0,0,0,1
P-B_R05914,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05915,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05916,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05917,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05918,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05919,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05920,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05921,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05922,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05923,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05924,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05925,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05926,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05927,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05928,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05929,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05930,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05931,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05932,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05933,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05934,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05935,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05936,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05937,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05938,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05939,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05940,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05941,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05942,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05943,P-B,IS,0,1,1,0,0,0,0,1,0,0,1,1
P-B_R05944,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05945,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05946,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05947,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05948,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05949,P-B,IS,0,1,1,0,0,0,0,0,0,0,1,1
P-B_R05950,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05951,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05952,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05953,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05954,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05955,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05956,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05957,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05958,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05959,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05960,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05961,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
P-B_R05962,P-B,IS,0,1,0,0,0,0,0,1,0,0,1,1
